plot,abbr,layer,cov,voucher,comment,history
ts09,merc pere,hl,+,,,
ts09,orig vulg,hl,1,,,
ts09,pice abie,hl,r,,,
ts09,pren purp,hl,+,,,
ts09,rham cath,hl,+,,,
ts09,rubu sect rubu,hl,+,,,
ts09,sesl caer,hl,1,,,
ts09,soli virg virg,hl,+,,,
ts09,stap pinn,hl,+,,,
ts09,vacc myrt,hl,+,,,
ts09,vale trip,hl,+,,,
ts09,vero urti,hl,r,,,
ts09,vinc hiru,hl,+,,,
ts09,corn sang slat,sl,+,,,
ts09,cory avel,sl,2b,,,
ts09,euon euro,sl,1,,,
ts09,frax exce,sl,+,,,
ts09,rham cath,sl,+,,,
ts09,rosa pend,sl,1,,,
ts09,sorb aria,sl,1,,,
ts09,stap pinn,sl,+,,,
ts09,tili cord,sl,1,,,
ts09,fagu sylv,tl1,3,,,
ts09,frax exce,tl1,1,,,
ts09,sorb aria,tl2,2a,,,
ts09,tili ×vul,tl2,2a,,,
ts09,tili cord,tl2,1,,,
ts10,acer pseu,hl,+,,,
ts10,amel oval,hl,+,,,
ts10,anth ramo,hl,+,,,
ts10,aspl ruta,hl,+,,,
ts10,aspl tric quad,hl,+,,,
ts10,bell mich,hl,+,,,
ts10,berb vulg,hl,+,,,
ts10,beto alop,hl,+,,,
ts10,buph sali,hl,+,,,
ts10,cala vari,hl,2a,,,
ts10,camp pers,hl,+,,,
ts10,card defl viri,hl,+,,,
ts10,care alba,hl,2b,,,
ts10,care digi,hl,+,,,
ts10,care humi,hl,3,,,
ts10,care orni orni,hl,+,,,
ts10,clem vita,hl,+,,,
ts10,corn sang slat,hl,1,,,
ts10,cory avel,hl,+,,,
ts10,cycl purp,hl,+,,,
ts10,epip atro,hl,+,,,
ts10,epip hell slat,hl,+,,,
ts10,eric carn,hl,+,,,
ts10,euon lati,hl,+,,,
ts10,euph cypa,hl,1,,,
ts10,fest amet amet,hl,+,,,
ts10,frag vesc,hl,+,,,
ts10,fran alnu,hl,+,,,
ts10,frax exce,hl,+,,,
ts10,gali anis,hl,+,,,
ts10,gali odor,hl,+,,,
ts10,gali sylv,hl,+,,,
ts10,gali trun,hl,r,,,
ts10,hepa nobi,hl,+,,,
ts10,hier bifi,hl,+,,,
ts10,hipp emer emer,hl,1,,,
ts10,lase lati lati,hl,+,,,
ts10,lase sile sile,hl,1,,,
ts10,loni xylo,hl,1,,,
ts10,mela sylv,hl,+,,,
ts10,meli nuta,hl,+,,,
ts10,orig vulg,hl,1,,,
ts10,peuc oreo,hl,+,,,
ts10,pinu sylv,hl,+,,,
ts10,poly amar brac,hl,r,,,
ts10,poly odor,hl,+,,,
ts10,prun aviu slat,hl,+,,,
ts10,rham cath,hl,1,,,
ts10,rham saxa saxa,hl,+,,,
ts10,rosa pend,hl,+,,,
ts10,sesl caer,hl,1,,,
ts10,soli virg virg,hl,+,,,
ts10,sorb aria,hl,+,,,
ts10,teuc cham,hl,1,,,
ts10,tili plat,hl,+,,,
ts10,vinc hiru,hl,+,,,
ts10,acer pseu,sl,+,,,
ts10,amel oval,sl,2a,,,
ts10,corn sang slat,sl,2b,,,
ts10,cory avel,sl,2b,,,
ts10,euon lati,sl,+,,,
ts10,fran alnu,sl,+,,,
ts10,frax exce,sl,2a,,,
ts10,prun aviu slat,sl,+,,,
ts10,rham cath,sl,2b,,,
ts10,rosa pend,sl,+,,,
ts10,frax exce,tl1,2b,,,
ts10,lari deci deci,tl1,2a,,,
ts10,tili plat,tl1,3,,,
ts10,frax exce,tl2,2b,,,
ts10,tili plat,tl2,2a,,,
ts11,acer plat,hl,+,,,
ts11,acer pseu,hl,+,,,
ts11,arab aren,hl,+,,,
ts11,aspl tric quad,hl,+,,,
ts11,brac sylv,hl,+,,,
ts11,buph sali,hl,+,,,
ts11,cala vari,hl,4,,,
ts11,camp trac,hl,+,,,
ts11,card defl viri,hl,+,,,
ts11,care alba,hl,2a,,,
ts11,carp betu,hl,1,,,
ts11,ceph long,hl,+,,,
ts11,cycl purp,hl,+,,,
ts11,daph laur,hl,r,,,
ts11,daph meze,hl,+,,,
ts11,digi gran,hl,+,,,
ts11,epip atro,hl,+,,,
ts11,fagu sylv,hl,+,,,
ts11,frag vesc,hl,+,,,
ts11,frax exce,hl,1,,,
ts11,gali anis,hl,+,,,
ts11,gali trun,hl,1,,,
ts11,hell nige,hl,+,,,
ts11,hepa nobi,hl,+,,,
ts11,hier bifi,hl,+,,,
ts11,hipp emer emer,hl,2a,,,
ts11,hype perf,hl,+,,,
ts11,kern saxa,hl,r,,,
ts11,meli nuta,hl,1,,,
ts11,merc pere,hl,+,,,
ts11,orig vulg,hl,+,,,
ts11,phyt spic,hl,+,,,
ts11,rosa arve,hl,+,,,
ts11,rosa micr,hl,+,,,
ts11,rubu idae,hl,+,,,
ts11,rubu sect rubu,hl,1,,,
ts11,salv glut,hl,+,,,
ts11,sesl caer,hl,1,,,
ts11,sorb aria,hl,+,,,
ts11,sorb aucu aucu,hl,+,,,
ts11,tili plat,hl,+,,,
ts11,vinc hiru,hl,1,,,
ts11,viol reic,hl,+,,,
ts11,cory avel,sl,1,,,
ts11,frax exce,sl,+,,,
ts11,rosa cory,sl,+,,,
ts11,tili plat,sl,+,,,
ts11,acer plat,tl1,2a,,,
ts11,acer pseu,tl1,2a,,,
ts11,tili plat,tl1,2b,,,
ts11,acer pseu,tl2,1,,,
ts11,carp betu,tl2,2b,,,
ts11,sorb aria,tl2,2a,,,
ts11,tili plat,tl2,2b,,,
ts12,acer plat,hl,+,,,
ts12,acer pseu,hl,+,,,
ts12,achn cala,hl,r,,,
ts12,amel oval,hl,+,,,
ts12,anth ramo,hl,+,,,
ts12,arab aren,hl,+,,,
ts12,brac sylv,hl,+,,,
ts12,buph sali,hl,+,,,
ts12,cala vari,hl,2b,,,
ts12,card defl viri,hl,+,,,
ts12,care digi,hl,+,,,
ts12,care humi,hl,5,,,
ts12,ceph long,hl,+,,,
ts12,cory avel,hl,+,,,
ts12,coto tome,hl,r,,,
ts12,digi gran,hl,+,,,
ts12,epip atro,hl,+,,,
ts12,frag vesc,hl,+,,,
ts12,gali trun,hl,+,,,
ts12,hell nige,hl,+,,,
ts12,hepa nobi,hl,+,,,
ts12,hier bifi,hl,+,,,
ts12,hipp emer emer,hl,+,,,
ts12,kern saxa,hl,r,,,
ts12,meli nuta,hl,+,,,
ts12,orig vulg,hl,+,,,
ts12,poly odor,hl,+,,,
ts12,rosa cani,hl,+,,,
ts12,rosa micr,hl,+,,,
ts12,rubu idae,hl,+,,,
ts12,salv glut,hl,+,,,
ts12,sesl caer,hl,2a,,,
ts12,sorb aria,hl,+,,,
ts12,teuc cham,hl,2b,,,
ts12,vinc hiru,hl,2a,,,
ts12,viol coll,hl,r,,,
ts12,tili plat,sl,1,,,
ts12,frax exce,tl1,2b,,,
ts12,tili plat,tl1,3,,,
ts12,frax exce,tl2,2a,,,
ts12,sorb aria,tl2,2a,,,
ts12,tili plat,tl2,2a,,,
ts12,ulmu glab,tl2,1,,,
ts13,aspl ruta,hl,+,,,
ts13,aspl tric pach,hl,+,,,
ts13,buph sali,hl,+,,,
ts13,cala vari,hl,1,,,
ts13,card defl viri,hl,+,,,
ts13,care alba,hl,+,,,
ts13,care flac,hl,+,,,
ts13,cent scab scab,hl,+,,,
ts13,coto tome,hl,+,,,
ts13,cycl purp,hl,+,,,
ts13,eric carn,hl,+,,,
ts13,gali trun,hl,+,,,
ts13,glob cord,hl,+,,,
ts13,hier bifi,hl,+,,,
ts13,hier bupl,hl,+,,,
ts13,hipp emer emer,hl,2a,,,
ts13,kern saxa,hl,+,,,
ts13,lase lati lati,hl,+,,,
ts13,leon hisp hyos,hl,+,,,
ts13,leon inca,hl,1,,,
ts13,ligu vulg,hl,1,,,
ts13,orig vulg,hl,+,,,
ts13,phyt orbi,hl,+,,,
ts13,poly odor,hl,+,,,
ts13,pote caul,hl,+,,,
ts13,salv glut,hl,+,,,
ts13,scab luci luci,hl,+,,,
ts13,sedu albu,hl,+,,,
ts13,sesl caer,hl,2a,,,
ts13,sile vulg vulg,hl,+,,,
ts13,teuc mont,hl,+,,,
ts13,thal minu slat,hl,+,,,
ts13,thym prae poly,hl,+,,,
ts13,amel oval,sl,1,,,
ts13,euon lati,sl,1,,,
ts13,frax exce,sl,1,,,
ts13,hipp emer emer,sl,1,,,
ts13,ligu vulg,sl,2a,,,
ts13,rham cath,sl,+,,,
ts13,rosa cani,sl,+,,,
ts13,sorb aria,sl,+,,,
ts13,tili plat,sl,1,,,
ts13,ulmu glab,sl,1,,,
ts13,vibu lant,sl,1,,,
ts14,acer pseu,hl,+,,,
ts14,acon vari vari,hl,+,,,
ts14,aden alpi,hl,1,,,
ts14,anth ramo,hl,+,,,
ts14,aspl ruta,hl,r,,,
ts14,aspl tric pach,hl,r,,,
ts14,aspl viri,hl,r,,,
ts14,buph sali,hl,+,,,
ts14,cala vari,hl,3,,,
ts14,camp pers,hl,+,,,
ts14,card defl viri,hl,1,,,
ts14,care alba,hl,2b,,,
ts14,care digi,hl,+,,,
ts14,care orni orni,hl,1,,,
ts14,cycl purp,hl,+,,,
ts14,digi gran,hl,+,,,
ts14,epip atro,hl,+,,,
ts14,eupa cann,hl,r,,,
ts14,frag vesc,hl,+,,,
ts14,frax exce,hl,2a,,,
ts14,gali anis,hl,1,,,
ts14,gali sylv,hl,+,,,
ts14,gali trun,hl,+,,,
ts14,gymn robe,hl,+,,,
ts14,hepa nobi,hl,+,,,
ts14,hier bifi,hl,+,,,
ts14,hipp emer emer,hl,1,,,
ts14,lact mura,hl,+,,,
ts14,lase lati lati,hl,+,,,
ts14,meli nuta,hl,+,,,
ts14,moeh musc,hl,+,,,
ts14,neot nidu,hl,r,,,
ts14,orig vulg,hl,1,,,
ts14,phyt orbi,hl,+,,,
ts14,pice abie,hl,+,,,
ts14,poly cham,hl,+,,,
ts14,pren purp,hl,+,,,
ts14,ranu nemo,hl,+,,,
ts14,rhin glac,hl,2m,,,
ts14,rosa cani,hl,+,,,
ts14,rosa pend,hl,+,,,
ts14,rosa tome,hl,r,,,
ts14,salv glut,hl,+,,,
ts14,sesl caer,hl,2b,,,
ts14,soli virg virg,hl,+,,,
ts14,sorb aria,hl,+,,,
ts14,tili plat,hl,+,,,
ts14,vale trip,hl,+,,,
ts14,viol coll,hl,r,,,
ts14,berb vulg,sl,+,,,
ts14,frax exce,sl,+,,,
ts14,pice abie,sl,+,,,
ts14,sorb aucu aucu,sl,1,,,
ts14,fagu sylv,tl1,2b,,,
ts14,pice abie,tl1,2a,,,
ts14,tili plat,tl1,3,,,
ts14,fagu sylv,tl2,2a,,,
ts14,sorb aria,tl2,1,,,
ts14,taxu bacc,tl2,1,,,
ts15,abie alba,hl,+,,,
ts15,acer pseu,hl,+,,,
ts15,aden alpi,hl,1,,,
ts15,bell mich,hl,+,,,
ts15,cala vari,hl,2b,,,
ts15,camp coch,hl,+,,,
ts15,card defl viri,hl,+,,,
ts15,cycl purp,hl,+,,,
ts15,daph meze,hl,+,,,
ts15,gali trun,hl,r,,,
ts15,gymn dryo,hl,+,,,
ts15,gymn robe,hl,+,,,
ts15,knau maxi,hl,+,,,
ts15,luzu sylv sylv,hl,1,,,
ts15,lyco anno,hl,2b,,,
ts15,meli nuta,hl,+,,,
ts15,merc pere,hl,+,,,
ts15,pice abie,hl,2a,,,
ts15,poly mult,hl,+,,,
ts15,pren purp,hl,1,,,
ts15,rhod hirs,hl,3,,,
ts15,rubu sect rubu,hl,+,,,
ts15,sene ovat ovat,hl,+,,,
ts15,sesl caer,hl,2b,,,
ts15,sorb aucu aucu,hl,+,,,
ts15,vacc myrt,hl,2a,,,
ts15,vacc viti,hl,+,,,
ts15,vale mont,hl,+,,,
ts15,vale trip,hl,1,,,
ts15,lari deci deci,sl,+,,,
ts15,pice abie,sl,2a,,,
ts15,abie alba,tl1,2b,,,
ts15,lari deci deci,tl1,2a,,,
ts15,pice abie,tl1,2b,,,
ts15,abie alba,tl2,2b,,,
ts15,lari deci deci,tl2,1,,,
ts15,pice abie,tl2,2b,,,
ts15,sorb aucu aucu,tl2,2a,,,
ts16,abie alba,hl,+,,,
ts16,acer pseu,hl,+,,,
ts16,acon lyco vulp,hl,+,,,
ts16,aden alpi,hl,1,,,
ts16,aspl ruta,hl,r,,,
ts16,cala vari,hl,2b,,,
ts16,card defl viri,hl,+,,,
ts16,card enne,hl,1,,,
ts16,care alba,hl,2b,,,
ts16,care orni orni,hl,+,,,
ts16,cirs eris,hl,+,,,
ts16,cycl purp,hl,1,,,
ts16,epil spec ies,hl,r,,,
ts16,eupa cann,hl,r,,,
ts16,frax exce,hl,+,,,
ts16,gale mont,hl,+,,,
ts16,gymn dryo,hl,1,,,
ts16,gymn robe,hl,+,,,
ts16,hell nige,hl,1,,,
ts16,hepa nobi,hl,r,,,
ts16,hipp como,hl,+,,,
ts16,lact mura,hl,+,,,
ts16,meli nuta,hl,+,,,
ts16,merc pere,hl,2a,,,
ts16,moeh musc,hl,+,,,
ts16,pice abie,hl,+,,,
ts16,poly vulg,hl,r,,,
ts16,pren purp,hl,+,,,
ts16,sene ovat ovat,hl,+,,,
ts16,sesl caer,hl,2a,,,
ts16,soli virg virg,hl,r,,,
ts16,sorb aria,hl,r,,,
ts16,vacc myrt,hl,+,,,
ts16,vale trip,hl,+,,,
ts16,vinc hiru,hl,r,,,
ts16,pice abie,sl,1,,,
ts16,abie alba,tl1,2b,,,
ts16,fagu sylv,tl1,5,,,
ts16,abie alba,tl2,2b,,,
ts16,acer pseu,tl2,1,,,
ts16,fagu sylv,tl2,2a,,,
ts16,pice abie,tl2,2a,,,
ts17,abie alba,hl,+,,,
ts17,acer pseu,hl,+,,,
ts17,aden alpi,hl,1,,,
ts17,athy fili,hl,+,,,
ts17,cala vari,hl,3,,,
ts17,card defl viri,hl,+,,,
ts17,care alba,hl,2b,,,
ts17,care digi,hl,+,,,
ts17,cory avel,hl,+,,,
ts17,cycl purp,hl,+,,,
ts17,daph meze,hl,+,,,
ts17,dryo fili,hl,+,,,
ts17,eupa cann,hl,+,,,
ts17,fagu sylv,hl,+,,,
ts17,frag vesc,hl,+,,,
ts17,frax exce,hl,2a,,,
ts17,gali sylv,hl,+,,,
ts17,gali trun,hl,+,,,
ts17,hepa nobi,hl,+,,,
