plot,abbr,layer,cover,voucher,comment,history
nb08,ping vulg,hl,+,,cf.,
nb08,poa alpi,hl,+,,,
nb08,prim mini,hl,+,,,
nb08,sedu vill,hl,+,,,
nb08,vale celt nori,hl,+,,,
nb08,camp stel,ml,+,,,
nb08,scor coss,ml,1,,,
nb09,agro rupe rupe,hl,1,,,
nb09,care oede,hl,+,,,
nb09,desc cesp,hl,1,,,
nb09,erio angu,hl,+,,,
nb09,erio vagi,hl,+,,,
nb09,junc cast,hl,2a,,,
nb09,junc trig trig,hl,2a,,,
nb09,ping vulg,hl,+,,,
nb09,saxi stel robu,hl,1,,,
nb09,dicr vari,ml,+,,det. R. Krisai,
nb09,warn exan,ml,1,,det. R. Krisai,
nb10,bell mich,hl,+,,,
nb10,camp sche,hl,+,,,
nb10,card rivu,hl,+,,,
nb10,care echi,hl,+,,,
nb10,care flav alpi,hl,+,,,
nb10,care nigr,hl,2b,,,
nb10,care parv,hl,r,,,
nb10,desc cesp,hl,+,,,
nb10,erio angu,hl,+,,,
nb10,gent bava suba,hl,r,,,
nb10,junc cast,hl,+,,,
nb10,junc trig trig,hl,1,,,
nb10,lois proc,hl,+,,,
nb10,pers vivi,hl,+,,,
nb10,poa alpi,hl,+,,,
nb10,prim mini,hl,+,,,
nb10,sali retu,hl,+,,,
nb10,saxi stel robu,hl,+,,,
nb10,sedu vill,hl,+,,,
nb10,sela sela,hl,+,,,
nb10,tofi pusi,hl,+,,,
nb10,camp stel,ml,1,,det. R. Krisai,
nb10,ditr flex,ml,+,,det. R. Krisai,
nb10,palu comm falc,ml,2a,,det. R. Krisai,
nb10,phil font,ml,1,,det. R. Krisai,
nb10,scor coss,ml,+,,det. R. Krisai,
nb10,tayl ling,ml,+,,det. R. Krisai,
nb11,bell mich,hl,+,,,
nb11,calt palu,hl,1,,,
nb11,card rivu,hl,2m,,,
nb11,care flav alpi,hl,r,,,
nb11,care frig,hl,+,,,
nb11,care nigr,hl,3,,,
nb11,care pani,hl,1,,,
nb11,cera font,hl,+,,,
nb11,desc cesp,hl,1,,,
nb11,erio angu,hl,1,,,
nb11,fest pseu dura,hl,r,,,
nb11,gent bava suba,hl,+,,,
nb11,junc cast,hl,1,,,
nb11,junc trig trig,hl,1,,,
nb11,nard stri,hl,+,,,
nb11,parn palu,hl,+,,,
nb11,pers vivi,hl,+,,,
nb11,phle comm,hl,+,,,
nb11,ping vulg,hl,+,,,
nb11,poa alpi,hl,+,,,
nb11,prim mini,hl,+,,,
nb11,sagi sagi ides,hl,+,,,
nb11,sali alpi,hl,+,,,
nb11,saxi stel robu,hl,+,,,
nb11,sedu vill,hl,+,,,
nb11,vero alpi,hl,+,,,
nb11,viol palu,hl,+,,,
nb11,bryu pseu pseu,ml,+,,det. R. Krisai,
nb11,palu comm falc,ml,+,,det. R. Krisai,
nb11,phil font,ml,+,,det. R. Krisai,
nb12,agro stol,hl,+,,,
nb12,anth alpi,hl,+,,,
nb12,bart alpi,hl,+,,,
nb12,call vulg,hl,+,,,
nb12,calt palu,hl,+,,,
nb12,card rivu,hl,+,,,
nb12,care dava,hl,+,,,
nb12,care dioi,hl,+,,,
nb12,care echi,hl,1,,,
nb12,care flav alpi,hl,+,,,
nb12,care frig,hl,+,,,
nb12,care nigr,hl,3,,,
nb12,care oede,hl,+,,,
nb12,care pani,hl,1,,,
nb12,desc cesp,hl,1,,,
nb12,eleo quin,hl,+,,,
nb12,epil alsi,hl,+,,,
nb12,erio angu,hl,1,,,
nb12,fest pseu dura,hl,+,,,
nb12,gent bava suba,hl,+,,,
nb12,homo alpi,hl,+,,,
nb12,junc arti,hl,+,,,
nb12,junc cast,hl,+,,,
nb12,junc fili,hl,+,,,
nb12,junc trig trig,hl,+,,,
nb12,luzu sude,hl,+,,,
nb12,nard stri,hl,+,,,
nb12,phle comm,hl,+,,,
nb12,ping vulg,hl,+,,,
nb12,poa alpi,hl,+,,,
nb12,pote erec,hl,+,,,
nb12,saxi stel robu,hl,+,,,
nb12,sela sela,hl,+,,,
nb12,tofi caly,hl,+,,,
nb12,trif badi,hl,+,,,
nb12,viol palu,hl,+,,,
nb12,will stip stip,hl,+,,,
nb12,atri undu,ml,1,,det. R. Krisai,
nb12,bryu schl schl,ml,1,,det. R. Krisai,
nb12,camp stel,ml,1,,det. R. Krisai,
nb12,palu comm falc,ml,1,,det. R. Krisai,
nb12,phil font,ml,2a,,det. R. Krisai,
nb12,spha warn,ml,2a,,det. R. Krisai,
nb13,alch sect cori,hl,r,,,
nb13,card rivu,hl,+,,,
nb13,care frig,hl,+,,,
nb13,care nigr,hl,1,,,
nb13,desc cesp,hl,1,,,
nb13,epil alsi,hl,1,,,
nb13,junc cast,hl,1,,,
nb13,nard stri,hl,+,,,
nb13,saxi stel robu,hl,1,,,
nb13,sold alpi,hl,r,,,
nb13,viol palu,hl,+,,,
nb13,will stip stip,hl,+,,,
nb13,bryu schl schl,ml,3,,det. R. Krisai,
nb13,palu comm falc,ml,2b,,det. R. Krisai,
nb13,phil seri,ml,2b,,det. R. Krisai,
nb14,agro stol,hl,+,,,
nb14,alch sect cori,hl,+,,,
nb14,calt palu,hl,+,,,
nb14,card rivu,hl,+,,,
nb14,care echi,hl,1,,,
nb14,care nigr,hl,2a,,,
nb14,desc cesp,hl,1,,,
nb14,epil alsi,hl,+,,,
nb14,epil nuta,hl,2m,,,
nb14,erio angu,hl,+,,,
nb14,gent bava suba,hl,r,,,
nb14,junc alpi alpi,hl,+,,,
nb14,junc cast,hl,1,,,
nb14,junc fili,hl,+,,,
nb14,luzu sude,hl,+,,,
nb14,mont font font,hl,2a,,,
nb14,nard stri,hl,+,,,
nb14,pote erec,hl,+,,,
nb14,saxi stel robu,hl,1,,,
nb14,sedu vill,hl,+,,,
nb14,stel alsi,hl,2a,,,
nb14,viol palu,hl,+,,,
nb14,dich palu,ml,3,,det. R. Krisai,
nb15,agro stol,hl,+,,,
nb15,alch spec ies,hl,+,,,
nb15,bart alpi,hl,+,,,
nb15,calt palu,hl,1,,,
nb15,card rivu,hl,+,,,
nb15,desc cesp,hl,1,,,
nb15,epil alsi,hl,+,,,
nb15,epil nuta,hl,2m,,,
nb15,junc cast,hl,+,,,
nb15,mont font font,hl,+,,,
nb15,sagi sagi ides,hl,+,,,
nb15,saxi stel robu,hl,2a,,,
nb15,stel alsi,hl,+,,,
nb15,viol palu,hl,+,,,
nb15,bryu schl schl,ml,3,,det. R. Krisai,
nb15,phil seri,ml,2b,,det. R. Krisai,
nb15,prei quad,ml,+,,,
nb16,arab stel,hl,r,,,
nb16,arme alpi,hl,+,,,
nb16,care frig,hl,r,,,
nb16,equi vari,hl,1,,,
nb16,erio angu,hl,1,,,
nb16,junc trig trig,hl,1,,,
nb16,kobr simp,hl,2a,,,
nb16,parn palu,hl,+,,,
nb16,bryu pseu pseu,ml,1,,,
nb16,palu comm falc,ml,2a,,det. R. Krisai,
nb17,calt palu,hl,+,,,
nb17,card rivu,hl,r,,,
nb17,care flav alpi,hl,r,,,
nb17,care nigr,hl,1,,,
nb17,desc cesp,hl,1,,,
nb17,epil alsi,hl,1,,,
nb17,junc cast,hl,+,,,
nb17,junc trig trig,hl,r,,,
nb17,mute adon,hl,r,,,
nb17,saxi stel prol,hl,+,,,
nb17,saxi stel robu,hl,2a,,,
nb17,sedu vill,hl,r,,,
nb17,sold alpi,hl,+,,,
nb17,viol palu,hl,+,,,
nb17,bryu pseu pseu,ml,1,,,
nb17,bryu schl schl,ml,r,,,
nb17,dich palu,ml,+,,,
nb17,dich pell,ml,+,,,
nb17,palu comm falc,ml,2a,,,
nb17,phil font,ml,+,,,
